source name	characteristics[organism]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD031114_HEK_EC_TMT_fractionA3_stepHCD364248	Homo sapiens	not available	whole cell lysate	not available	97	PXD031114_HEK_EC_TMT_fractionA3_stepHCD364248_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionA3_stepHCD364248.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_noTMT_sampleI_HCDenergy57to66	Escherichia coli	not available	whole cell lysate	not available	98	PXD031114_HEK_noTMT_sampleI_HCDenergy57to66_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_noTMT_sampleI_HCDenergy57to66.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_DSSO_sampleB_stepHCD212733_2	Homo sapiens	not available	whole cell lysate	not available	99	PXD031114_HEK_DSSO_sampleB_stepHCD212733_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_DSSO_sampleB_stepHCD212733_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_noTMT_sampleI_HCDenergy21to30	Escherichia coli	not available	whole cell lysate	not available	100	PXD031114_HEK_noTMT_sampleI_HCDenergy21to30_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_noTMT_sampleI_HCDenergy21to30.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_DSSO_sampleB_stepHCD212733_MS3_top2_1	Homo sapiens	not available	whole cell lysate	not available	101	PXD031114_HEK_DSSO_sampleB_stepHCD212733_MS3_top2_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_DSSO_sampleB_stepHCD212733_MS3_top2_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionF3_stepHCD364248	Homo sapiens	not available	whole cell lysate	not available	102	PXD031114_HEK_EC_TMT_fractionF3_stepHCD364248_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionF3_stepHCD364248.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_DSSO_sampleC_stepHCD212733_2	Homo sapiens	not available	whole cell lysate	not available	103	PXD031114_HEK_DSSO_sampleC_stepHCD212733_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_DSSO_sampleC_stepHCD212733_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD36424865_1_remeasure	Escherichia coli	not available	whole cell lysate	not available	104	PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD36424865_1_remeasure_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_stepHCD36424865_1_remeasure.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD334248	Escherichia coli	not available	whole cell lysate	not available	105	PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD334248_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleH_stepHCD334248.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD212733_1	Escherichia coli	not available	whole cell lysate	not available	106	PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD212733_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_stepHCD212733_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleE_CID30_HCD42MS3_2	Escherichia coli	not available	whole cell lysate	not available	107	PXD031114_HEK_Ecoli_TMT_sampleE_CID30_HCD42MS3_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleE_CID30_HCD42MS3_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEKmix_TMT_before_spikein_linearpeptides_SPS	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Escherichia coli;AC=NCBITaxon:562	whole cell lysate	not available	108	PXD031114_HEKmix_TMT_before_spikein_linearpeptides_SPS_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEKmix_TMT_before_spikein_linearpeptides_SPS.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_CID30_HCD42MS3_2	Escherichia coli	not available	whole cell lysate	not available	109	PXD031114_HEK_Ecoli_TMT_sampleF_CID30_HCD42MS3_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_CID30_HCD42MS3_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleE_stepHCD364248_1_correctmethod	Escherichia coli	not available	whole cell lysate	not available	110	PXD031114_HEK_Ecoli_TMT_sampleE_stepHCD364248_1_correctmethod_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleE_stepHCD364248_1_correctmethod.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionA4_stepHCD364248_SPSMS3	Homo sapiens	not available	whole cell lysate	not available	111	PXD031114_HEK_EC_TMT_fractionA4_stepHCD364248_SPSMS3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionA4_stepHCD364248_SPSMS3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD364248_SPSMS3_1	Escherichia coli	not available	whole cell lysate	not available	112	PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD364248_SPSMS3_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_stepHCD364248_SPSMS3_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
