source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD022690_OrbitrapLUMOS_20200718_08	Saccharomyces cerevisiae	whole cell lysate	not available	44	PXD022690_OrbitrapLUMOS_20200718_08_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200718_08.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200719_09	Saccharomyces cerevisiae	whole cell lysate	not available	45	PXD022690_OrbitrapLUMOS_20200719_09_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200719_09.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200528_05	Saccharomyces cerevisiae	whole cell lysate	not available	46	PXD022690_OrbitrapLUMOS_20200528_05_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200528_05.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200404_07	Saccharomyces cerevisiae	whole cell lysate	not available	47	PXD022690_OrbitrapLUMOS_20200404_07_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200404_07.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200403_07	Saccharomyces cerevisiae	whole cell lysate	not available	48	PXD022690_OrbitrapLUMOS_20200403_07_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200403_07.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200718_07	Saccharomyces cerevisiae	whole cell lysate	not available	49	PXD022690_OrbitrapLUMOS_20200718_07_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200718_07.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200217_02	Saccharomyces cerevisiae	whole cell lysate	not available	50	PXD022690_OrbitrapLUMOS_20200217_02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200217_02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200217_04	Saccharomyces cerevisiae	whole cell lysate	not available	51	PXD022690_OrbitrapLUMOS_20200217_04_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200217_04.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200404_09	Saccharomyces cerevisiae	whole cell lysate	not available	52	PXD022690_OrbitrapLUMOS_20200404_09_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200404_09.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200720_06	Saccharomyces cerevisiae	whole cell lysate	not available	53	PXD022690_OrbitrapLUMOS_20200720_06_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200720_06.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD022690_OrbitrapLUMOS_20200730_02	Saccharomyces cerevisiae	whole cell lysate	not available	54	PXD022690_OrbitrapLUMOS_20200730_02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=Protein N-terminal acetylation;AC=null;TA=N-terminus;MT=Variable	NT=N-terminal conversion of glutamine to pyroglutamic acid;AC=null;TA=Q;MT=Variable	NT=SDASO-L alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-L sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-L thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-M sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-M thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=SDASO-S sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=SDASO-S thiol moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO alkene on uncleaved lysines;AC=null;TA=K;MT=Variable	NT=DSSO sulfenic acid moiety;AC=null;TA=any amino acid;MT=Variable	NT=DSSO thiol moiety;AC=null;TA=any amino acid;MT=Variable	not available	not available	NT=[{'NT': 'SDASO-L', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-L;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-M', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-M;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'SDASO-S', 'AC': None, 'CL': 'yes', 'TA': 'K,nterm', 'structured': 'NT=SDASO-S;AC=null;CL=yes;TA=K,nterm'}, {'NT': 'DSSO', 'AC': 'XLMOD:02126', 'CL': 'yes', 'TA': 'K,S,T,Y', 'structured': 'NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y'}]	size-exclusion chromatography (SEC)	20 mM	1:50 (SDASO-L/M/S to protein)	1 h	25 °C	OrbitrapLUMOS_20200730_02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
