source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F24	Homo sapiens	plasma	not available	4	PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F24_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	24	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_DSSO_SCX_HPLC_F24.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F28	Homo sapiens	plasma	not available	5	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F28_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	28	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F28.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F32	Homo sapiens	plasma	not available	3	PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F32_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	32	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_DSSO_SCX_HPLC_F32.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F23	Homo sapiens	plasma	not available	4	PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	23	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_DSSO_SCX_HPLC_F23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F32	Homo sapiens	plasma	not available	4	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F32_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	32	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F32.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_antiV5_04	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	7	PXD036640_antiV5_04_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	antiV5_04.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_FullLength_Spike_DSSO_SCX_HPLC_F24	Homo sapiens	plasma	not available	5	PXD036640_ApoD_FullLength_Spike_DSSO_SCX_HPLC_F24_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	24	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_FullLength_Spike_DSSO_SCX_HPLC_F24.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F36	Homo sapiens	plasma	not available	3	PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F36_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	36	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	Dep_Plasma_COVID_DSSO_SCX_HPLC_F36.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F23	Homo sapiens	plasma	not available	5	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	23	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_iso06	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	8	PXD036640_iso06_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	iso06.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F39	Homo sapiens	plasma	not available	2	PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F39_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	39	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_DSSO_SCX_HPLC_F39.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F21	Homo sapiens	plasma	not available	6	PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	21	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_Spike_DMTMM_SCX_F21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F39	Homo sapiens	plasma	not available	3	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F39_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	39	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F39.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F19	Homo sapiens	plasma	not available	1	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	19	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F35	Homo sapiens	plasma	not available	4	PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F35_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	35	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_Spike_DMTMM_SCX_F35.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_iso01	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	9	PXD036640_iso01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	iso01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_iso02	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	10	PXD036640_iso02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	iso02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F26	Homo sapiens	plasma	not available	3	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F26_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	26	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F26.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F37	Homo sapiens	plasma	not available	2	PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F37_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	37	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	Dep_Plasma_COVID_DSSO_SCX_HPLC_F37.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F20	Homo sapiens	plasma	not available	5	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	20	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F18	Homo sapiens	plasma	not available	2	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	18	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F33	Homo sapiens	plasma	not available	5	PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F33_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	33	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_Spike_DMTMM_SCX_F33.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F36	Homo sapiens	plasma	not available	4	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F36_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	36	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F36.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F11	Homo sapiens	plasma	not available	1	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	11	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F33	Homo sapiens	plasma	not available	6	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F33_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	33	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F33.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_antiMYC_03	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	11	PXD036640_antiMYC_03_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	antiMYC_03.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F24	Homo sapiens	plasma	not available	6	PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F24_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	24	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	Dep_Plasma_COVID_DSSO_SCX_HPLC_F24.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
