source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD015883_20Sep18_Olson_S46	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	115	PXD015883_20Sep18_Olson_S46_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S46.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Ax16	Chlamydia trachomatis	inclusion membrane	not available	116	PXD015883_7Sep18_Olson_Ax16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Ax16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AtmAPEX4	Chlamydia trachomatis	inclusion membrane	not available	117	PXD015883_18May18_Olson_AtmAPEX4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AtmAPEX4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Atm10	Chlamydia trachomatis	inclusion membrane	not available	118	PXD015883_7Sep18_Olson_Atm10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Atm10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190206_Rucks_atm1	Chlamydia trachomatis	inclusion membrane	not available	119	PXD015883_20190206_Rucks_atm1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190206_Rucks_atm1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AAPEX6	Chlamydia trachomatis	inclusion membrane	not available	120	PXD015883_18May18_Olson_AAPEX6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AAPEX6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_17Sep18_Olson_S13	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	121	PXD015883_17Sep18_Olson_S13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	17Sep18_Olson_S13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_Hela2	Chlamydia trachomatis	inclusion membrane	not available	122	PXD015883_18May18_Olson_Hela2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_Hela2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_SA2	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	123	PXD015883_20Sep18_Olson_SA2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_SA2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S37	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	124	PXD015883_20Sep18_Olson_S37_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S37.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_Hela_23	Chlamydia trachomatis	inclusion membrane	not available	125	PXD015883_20190213_Rucks_Hela_23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_Hela_23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S53	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	126	PXD015883_20Sep18_Olson_S53_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S53.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_A12	Chlamydia trachomatis	inclusion membrane	not available	127	PXD015883_20190213_Rucks_A12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_A12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_FAPEX2	Chlamydia trachomatis	inclusion membrane	not available	128	PXD015883_18May18_Olson_FAPEX2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_FAPEX2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_APEX4	Chlamydia trachomatis	inclusion membrane	not available	129	PXD015883_18May18_Olson_APEX4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_APEX4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S31	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	130	PXD015883_20Sep18_Olson_S31_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S31.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_F4	Chlamydia trachomatis	inclusion membrane	not available	1	PXD015883_7Sep18_Olson_F4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	4	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_F4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_WT17	Chlamydia trachomatis	inclusion membrane	not available	131	PXD015883_7Sep18_Olson_WT17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_WT17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_WT19	Chlamydia trachomatis	inclusion membrane	not available	132	PXD015883_7Sep18_Olson_WT19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_WT19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190208_Rucks_F3	Chlamydia trachomatis	inclusion membrane	not available	2	PXD015883_20190208_Rucks_F3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	3	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190208_Rucks_F3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_Hela_22	Chlamydia trachomatis	inclusion membrane	not available	133	PXD015883_20190213_Rucks_Hela_22_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_Hela_22.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_FAPEX3	Chlamydia trachomatis	inclusion membrane	not available	134	PXD015883_18May18_Olson_FAPEX3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_FAPEX3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_SA4	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	135	PXD015883_20Sep18_Olson_SA4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_SA4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_APEX3	Chlamydia trachomatis	inclusion membrane	not available	136	PXD015883_18May18_Olson_APEX3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_APEX3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S34	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	137	PXD015883_20Sep18_Olson_S34_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S34.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_17Sep18_Olson_S19	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	138	PXD015883_17Sep18_Olson_S19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	17Sep18_Olson_S19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_14Sep18_Olson_S10	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	139	PXD015883_14Sep18_Olson_S10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	14Sep18_Olson_S10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AtmAPEX1	Chlamydia trachomatis	inclusion membrane	not available	140	PXD015883_18May18_Olson_AtmAPEX1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AtmAPEX1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_14Sep18_Olson_S05	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	141	PXD015883_14Sep18_Olson_S05_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	14Sep18_Olson_S05.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Hela26	Chlamydia trachomatis	inclusion membrane	not available	142	PXD015883_7Sep18_Olson_Hela26_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Hela26.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Ax15	Chlamydia trachomatis	inclusion membrane	not available	143	PXD015883_7Sep18_Olson_Ax15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Ax15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_14Sep18_Olson_S02	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	144	PXD015883_14Sep18_Olson_S02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	14Sep18_Olson_S02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S50	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	145	PXD015883_20Sep18_Olson_S50_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S50.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_Hela4	Chlamydia trachomatis	inclusion membrane	not available	146	PXD015883_18May18_Olson_Hela4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_Hela4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190208_Rucks_F4	Chlamydia trachomatis	inclusion membrane	not available	2	PXD015883_20190208_Rucks_F4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	4	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190208_Rucks_F4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Ax14	Chlamydia trachomatis	inclusion membrane	not available	147	PXD015883_7Sep18_Olson_Ax14_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Ax14.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
