source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-1	Chlamydomonas reinhardtii	thylakoid membranes	not available	102	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-9	Chlamydomonas reinhardtii	thylakoid membranes	not available	103	PXD051493_HX_Crosslinks-27052014-NEU_5-9_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-9.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-15	Chlamydomonas reinhardtii	thylakoid membranes	not available	104	PXD051493_HX_Crosslinks-27052014-NEU_4-15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-8	Chlamydomonas reinhardtii	thylakoid membranes	not available	105	PXD051493_HX_Crosslinks-27052014-NEU_5-8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-4	Chlamydomonas reinhardtii	thylakoid membranes	not available	106	PXD051493_HX_Crosslinks_27052014_4-4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-14	Chlamydomonas reinhardtii	thylakoid membranes	not available	107	PXD051493_HX_Crosslinks-27052014-NEU_4-14_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-14.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-12	Chlamydomonas reinhardtii	thylakoid membranes	not available	108	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-16	Chlamydomonas reinhardtii	thylakoid membranes	not available	109	PXD051493_HX_Crosslinks_27052014_4-16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-11	Chlamydomonas reinhardtii	thylakoid membranes	not available	110	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-5	Chlamydomonas reinhardtii	thylakoid membranes	not available	111	PXD051493_HX_Crosslinks-27052014-NEU_6-5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-3	Chlamydomonas reinhardtii	thylakoid membranes	not available	112	PXD051493_HX_Crosslinks-27052014-NEU_4-3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-22	Chlamydomonas reinhardtii	thylakoid membranes	not available	113	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-22_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-22.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-8	Chlamydomonas reinhardtii	thylakoid membranes	not available	114	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-10	Chlamydomonas reinhardtii	thylakoid membranes	not available	115	PXD051493_HX_Crosslinks_27052014_4-10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-20	Chlamydomonas reinhardtii	thylakoid membranes	not available	116	PXD051493_HX_Crosslinks-27052014-NEU_6-20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-17	Chlamydomonas reinhardtii	thylakoid membranes	not available	117	PXD051493_HX_Crosslinks-27052014-NEU_4-17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-12	Chlamydomonas reinhardtii	thylakoid membranes	not available	118	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-3	Chlamydomonas reinhardtii	thylakoid membranes	not available	119	PXD051493_HX_Crosslinks_27052014_4-3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-21	Chlamydomonas reinhardtii	thylakoid membranes	not available	120	PXD051493_HX_Crosslinks-27052014-NEU_4-21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-4	Chlamydomonas reinhardtii	thylakoid membranes	not available	121	PXD051493_HX_Crosslinks-27052014-NEU_6-4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-8	Chlamydomonas reinhardtii	thylakoid membranes	not available	122	PXD051493_HX_Crosslinks_27052014_4-8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-2	Chlamydomonas reinhardtii	thylakoid membranes	not available	123	PXD051493_HX_Crosslinks_27052014_4-2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-2	Chlamydomonas reinhardtii	thylakoid membranes	not available	124	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-4	Chlamydomonas reinhardtii	thylakoid membranes	not available	125	PXD051493_HX_Crosslinks-27052014-NEU_4-4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-8	Chlamydomonas reinhardtii	thylakoid membranes	not available	126	PXD051493_HX_Crosslinks-27052014-NEU_6-8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-1	Chlamydomonas reinhardtii	thylakoid membranes	not available	127	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-13	Chlamydomonas reinhardtii	thylakoid membranes	not available	128	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-15	Chlamydomonas reinhardtii	thylakoid membranes	not available	129	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-11	Chlamydomonas reinhardtii	thylakoid membranes	not available	130	PXD051493_HX_Crosslinks-27052014-NEU_5-11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-21	Chlamydomonas reinhardtii	thylakoid membranes	not available	131	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-8	Chlamydomonas reinhardtii	thylakoid membranes	not available	132	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-20	Chlamydomonas reinhardtii	thylakoid membranes	not available	133	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-3	Chlamydomonas reinhardtii	thylakoid membranes	not available	134	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-16	Chlamydomonas reinhardtii	thylakoid membranes	not available	135	PXD051493_HX_Crosslinks-27052014-NEU_5-16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
